gen_tokens,mode,step_idx,median_ms,p95_ms,std_ms
256,fp16_static_compiled_attn_only_deltanet,79,36.434111,36.742009,0.579581
256,fp16_static_compiled_attn_only_deltanet,80,36.26826,40.627182,2.221418
256,fp16_static_compiled_attn_only_deltanet,81,36.449055,38.143509,1.268757
256,fp16_static_compiled_attn_only_deltanet,82,38.635679,39.8246,1.894332
256,fp16_static_compiled_attn_only_deltanet,83,37.425876,38.663951,1.63674
256,fp16_static_compiled_attn_only_deltanet,84,36.443532,36.818636,0.545217
256,fp16_static_compiled_attn_only_deltanet,85,37.48861,39.150831,1.851175
256,fp16_static_compiled_attn_only_deltanet,86,36.379597,42.184757,2.76637
256,fp16_static_compiled_attn_only_deltanet,87,36.085221,36.61619,0.600872
256,fp16_static_compiled_attn_only_deltanet,88,36.087967,39.065228,1.760309
256,fp16_static_compiled_attn_only_deltanet,89,36.825523,41.066509,2.26134
256,fp16_static_compiled_attn_only_deltanet,90,36.404865,41.317162,2.308058
256,fp16_static_compiled_attn_only_deltanet,91,36.797864,37.890959,0.852545
256,fp16_static_compiled_attn_only_deltanet,92,37.250461,39.95627,1.584714
256,fp16_static_compiled_attn_only_deltanet,93,36.661058,37.109681,0.721152
256,fp16_static_compiled_attn_only_deltanet,94,36.186918,37.178596,1.023104
256,fp16_static_compiled_attn_only_deltanet,95,37.707311,48.233823,5.801641
256,fp16_static_compiled_attn_only_deltanet,96,35.258997,36.793788,0.87077
256,fp16_static_compiled_attn_only_deltanet,97,36.324077,36.545589,0.706624
256,fp16_static_compiled_attn_only_deltanet,98,36.408932,37.221201,0.627125
256,fp16_static_compiled_attn_only_deltanet,99,37.053316,37.401411,0.921455
256,fp16_static_compiled_attn_only_deltanet,100,35.740361,37.132382,0.839384
256,fp16_static_compiled_attn_only_deltanet,101,36.160082,38.963671,1.40955
256,fp16_static_compiled_attn_only_deltanet,102,36.958145,38.90819,1.369803
256,fp16_static_compiled_attn_only_deltanet,103,36.713172,38.496652,1.844322
256,fp16_static_compiled_attn_only_deltanet,104,37.303149,38.028984,1.171628
256,fp16_static_compiled_attn_only_deltanet,105,36.179591,38.154876,1.049451
256,fp16_static_compiled_attn_only_deltanet,106,36.864753,40.451647,2.221771
256,fp16_static_compiled_attn_only_deltanet,107,37.095594,39.28905,1.419587
256,fp16_static_compiled_attn_only_deltanet,108,37.0918,39.441128,1.277042
256,fp16_static_compiled_attn_only_deltanet,109,36.148553,41.355782,2.575056
256,fp16_static_compiled_attn_only_deltanet,110,37.171341,39.623415,1.30012
256,fp16_static_compiled_attn_only_deltanet,111,37.338198,40.64609,1.792836
256,fp16_static_compiled_attn_only_deltanet,112,38.022922,42.165422,2.516466
256,fp16_static_compiled_attn_only_deltanet,113,38.482078,39.072222,1.075844
256,fp16_static_compiled_attn_only_deltanet,114,36.895417,38.711311,1.272938
256,fp16_static_compiled_attn_only_deltanet,115,36.473276,39.626787,1.47605
256,fp16_static_compiled_attn_only_deltanet,116,36.735059,37.265341,0.65686
256,fp16_static_compiled_attn_only_deltanet,117,37.177994,39.053965,1.649947
256,fp16_static_compiled_attn_only_deltanet,118,36.845649,39.913962,1.95793
256,fp16_static_compiled_attn_only_deltanet,119,38.058729,43.748726,3.259475
256,fp16_static_compiled_attn_only_deltanet,120,36.702716,40.40658,1.913111
256,fp16_static_compiled_attn_only_deltanet,121,41.677556,43.855096,3.133026
256,fp16_static_compiled_attn_only_deltanet,122,37.698254,39.115128,1.529187
256,fp16_static_compiled_attn_only_deltanet,123,36.656652,38.383119,1.286155
256,fp16_static_compiled_attn_only_deltanet,124,37.524877,39.381737,1.542281
256,fp16_static_compiled_attn_only_deltanet,125,36.641022,38.96495,1.548392
256,fp16_static_compiled_attn_only_deltanet,126,36.446699,38.530651,1.316866
256,fp16_static_compiled_attn_only_deltanet,127,36.307721,36.709664,0.502884
256,fp16_static_compiled_attn_only_deltanet,128,37.257869,39.881854,1.498203
256,fp16_static_compiled_attn_only_deltanet,129,36.393674,39.60678,1.700819
256,fp16_static_compiled_attn_only_deltanet,130,37.446758,41.221021,2.503601
256,fp16_static_compiled_attn_only_deltanet,131,38.616033,41.027623,1.625352
256,fp16_static_compiled_attn_only_deltanet,132,36.863777,38.798884,1.225513
256,fp16_static_compiled_attn_only_deltanet,133,36.98738,41.519271,2.392827
256,fp16_static_compiled_attn_only_deltanet,134,38.39306,39.273441,1.571414
256,fp16_static_compiled_attn_only_deltanet,135,36.959278,41.772872,2.457459
256,fp16_static_compiled_attn_only_deltanet,136,39.390176,43.098575,2.909146
256,fp16_static_compiled_attn_only_deltanet,137,36.581218,45.278422,4.177068
256,fp16_static_compiled_attn_only_deltanet,138,35.943141,37.99145,1.072429
256,fp16_static_compiled_attn_only_deltanet,139,37.164714,38.2411,0.762995
256,fp16_static_compiled_attn_only_deltanet,140,37.71714,44.22818,3.281056
256,fp16_static_compiled_attn_only_deltanet,141,36.672199,37.889408,0.890454
256,fp16_static_compiled_attn_only_deltanet,142,38.17833,40.368678,1.644653
256,fp16_static_compiled_attn_only_deltanet,143,36.665592,38.006999,0.768432
256,fp16_static_compiled_attn_only_deltanet,144,37.322706,39.417441,1.20215
256,fp16_static_compiled_attn_only_deltanet,145,37.53757,40.12943,1.61925
256,fp16_static_compiled_attn_only_deltanet,146,37.597833,40.051617,1.434349
256,fp16_static_compiled_attn_only_deltanet,147,36.190097,37.764261,1.050509
256,fp16_static_compiled_attn_only_deltanet,148,36.062247,38.349514,1.363596
256,fp16_static_compiled_attn_only_deltanet,149,37.670981,38.456268,1.204154
256,fp16_static_compiled_attn_only_deltanet,150,36.332726,37.435721,0.746224
256,fp16_static_compiled_attn_only_deltanet,151,36.50198,37.130901,0.800251
256,fp16_static_compiled_attn_only_deltanet,152,36.781148,38.766365,1.228028
256,fp16_static_compiled_attn_only_deltanet,153,36.422469,38.160837,0.904498
256,fp16_static_compiled_attn_only_deltanet,154,37.025609,37.277611,0.56823
256,fp16_static_compiled_attn_only_deltanet,155,36.269163,39.307012,1.56621
256,fp16_static_compiled_attn_only_deltanet,156,37.084423,38.817712,0.89934
256,fp16_static_compiled_attn_only_deltanet,157,36.698912,37.195387,0.613553
256,fp16_static_compiled_attn_only_deltanet,158,36.320225,38.338481,1.173923
256,fp16_static_compiled_attn_only_deltanet,159,37.105336,37.914534,0.816791
256,fp16_static_compiled_attn_only_deltanet,160,37.683976,42.02058,2.130991
256,fp16_static_compiled_attn_only_deltanet,161,39.42169,40.597043,1.615291
256,fp16_static_compiled_attn_only_deltanet,162,37.488308,44.480656,3.687089
256,fp16_static_compiled_attn_only_deltanet,163,36.895694,37.518354,0.40731
256,fp16_static_compiled_attn_only_deltanet,164,37.025213,37.927497,0.906342
256,fp16_static_compiled_attn_only_deltanet,165,37.401146,41.379926,2.335308
256,fp16_static_compiled_attn_only_deltanet,166,39.834186,40.933436,2.243235
256,fp16_static_compiled_attn_only_deltanet,167,36.615437,39.54872,1.619313
256,fp16_static_compiled_attn_only_deltanet,168,37.471622,38.548184,0.73952
256,fp16_static_compiled_attn_only_deltanet,169,36.633341,37.879619,1.003387
256,fp16_static_compiled_attn_only_deltanet,170,37.527106,42.250748,2.527056
256,fp16_static_compiled_attn_only_deltanet,171,38.262981,42.426016,2.483588
256,fp16_static_compiled_attn_only_deltanet,172,36.649498,43.037971,3.553456
256,fp16_static_compiled_attn_only_deltanet,173,36.906365,41.836784,2.838112
256,fp16_static_compiled_attn_only_deltanet,174,36.08656,37.231859,0.756954
256,fp16_static_compiled_attn_only_deltanet,175,36.59571,36.904092,0.304889
256,fp16_static_compiled_attn_only_deltanet,176,36.034816,37.411572,0.90462
256,fp16_static_compiled_attn_only_deltanet,177,36.811912,37.612203,1.074303
256,fp16_static_compiled_attn_only_deltanet,178,36.036041,39.066625,1.721915
256,fp16_static_compiled_attn_only_deltanet,179,36.295213,40.869031,2.396556
256,fp16_static_compiled_attn_only_deltanet,180,37.356943,39.069134,1.1122
256,fp16_static_compiled_attn_only_deltanet,181,36.244364,37.753102,0.917236
256,fp16_static_compiled_attn_only_deltanet,182,36.847427,37.217877,0.843495
256,fp16_static_compiled_attn_only_deltanet,183,36.857952,37.797368,0.820874
256,fp16_static_compiled_attn_only_deltanet,184,38.370844,39.747931,2.107883
256,fp16_static_compiled_attn_only_deltanet,185,36.969057,39.890443,1.987555
256,fp16_static_compiled_attn_only_deltanet,186,37.526089,41.814761,2.658175
256,fp16_static_compiled_attn_only_deltanet,187,36.597232,37.734598,1.192093
256,fp16_static_compiled_attn_only_deltanet,188,37.253165,39.286216,1.433813
256,fp16_static_compiled_attn_only_deltanet,189,36.300926,37.900868,0.925316
256,fp16_static_compiled_attn_only_deltanet,190,36.858099,37.428748,0.917986
256,fp16_static_compiled_attn_only_deltanet,191,36.31198,37.400849,0.671347
256,fp16_static_compiled_attn_only_deltanet,192,36.318044,39.968776,2.014732
256,fp16_static_compiled_attn_only_deltanet,193,36.311103,38.787487,1.414456
256,fp16_static_compiled_attn_only_deltanet,194,35.901751,37.053746,0.813506
256,fp16_static_compiled_attn_only_deltanet,195,36.34989,39.356431,1.680064
256,fp16_static_compiled_attn_only_deltanet,196,37.138791,40.013795,1.611242
256,fp16_static_compiled_attn_only_deltanet,197,36.021094,37.174321,1.044886
256,fp16_static_compiled_attn_only_deltanet,198,36.429159,39.782123,1.907351
256,fp16_static_compiled_attn_only_deltanet,199,36.072411,39.746675,1.935872
256,fp16_static_compiled_attn_only_deltanet,200,35.765216,38.293572,1.633136
256,fp16_static_compiled_attn_only_deltanet,201,35.985981,36.772359,0.743542
256,fp16_static_compiled_attn_only_deltanet,202,37.229188,38.366786,1.464784
256,fp16_static_compiled_attn_only_deltanet,203,35.670136,41.33048,2.86352
256,fp16_static_compiled_attn_only_deltanet,204,38.820356,50.627686,6.235059
256,fp16_static_compiled_attn_only_deltanet,205,37.532507,52.331432,7.619991
256,fp16_static_compiled_attn_only_deltanet,206,37.073997,44.211561,3.333427
256,fp16_static_compiled_attn_only_deltanet,207,37.044881,41.42708,2.199748
256,fp16_static_compiled_attn_only_deltanet,208,36.397606,39.289182,1.587863
256,fp16_static_compiled_attn_only_deltanet,209,38.568714,40.408437,1.670503
256,fp16_static_compiled_attn_only_deltanet,210,35.921298,39.353587,1.738228
256,fp16_static_compiled_attn_only_deltanet,211,37.804391,38.625471,1.369554
256,fp16_static_compiled_attn_only_deltanet,212,36.778313,39.440184,1.75684
256,fp16_static_compiled_attn_only_deltanet,213,36.98545,38.788341,1.47224
256,fp16_static_compiled_attn_only_deltanet,214,36.74023,39.960734,2.032831
256,fp16_static_compiled_attn_only_deltanet,215,35.790818,40.655365,2.521667
256,fp16_static_compiled_attn_only_deltanet,216,36.782617,38.021753,1.020587
256,fp16_static_compiled_attn_only_deltanet,217,36.91423,38.248357,0.922822
256,fp16_static_compiled_attn_only_deltanet,218,36.65819,38.804881,1.44953
256,fp16_static_compiled_attn_only_deltanet,219,36.290924,41.809106,2.691142
256,fp16_static_compiled_attn_only_deltanet,220,38.097656,42.274744,2.573388
256,fp16_static_compiled_attn_only_deltanet,221,37.154086,39.454188,1.705523
256,fp16_static_compiled_attn_only_deltanet,222,38.223675,40.482394,1.575951
256,fp16_static_compiled_attn_only_deltanet,223,37.156197,47.06582,5.286434
256,fp16_static_compiled_attn_only_deltanet,224,36.752705,41.903805,2.303015
256,fp16_static_compiled_attn_only_deltanet,225,36.367921,38.678233,1.267212
256,fp16_static_compiled_attn_only_deltanet,226,36.792902,43.014712,3.308302
256,fp16_static_compiled_attn_only_deltanet,227,36.988684,45.815671,4.558058
256,fp16_static_compiled_attn_only_deltanet,228,36.370164,37.73243,0.791758
256,fp16_static_compiled_attn_only_deltanet,229,36.617318,38.575523,1.275614
256,fp16_static_compiled_attn_only_deltanet,230,37.183609,38.414594,1.033314
256,fp16_static_compiled_attn_only_deltanet,231,35.667343,37.947302,1.15406
256,fp16_static_compiled_attn_only_deltanet,232,35.997115,39.432507,2.085268
256,fp16_static_compiled_attn_only_deltanet,233,38.791582,52.654018,7.357448
256,fp16_static_compiled_attn_only_deltanet,234,36.818567,46.360616,4.610875
256,fp16_static_compiled_attn_only_deltanet,235,36.890413,44.057961,3.590129
256,fp16_static_compiled_attn_only_deltanet,236,40.153011,42.187645,2.942876
256,fp16_static_compiled_attn_only_deltanet,237,36.965029,53.946394,8.629189
256,fp16_static_compiled_attn_only_deltanet,238,37.516592,37.952927,1.307515
256,fp16_static_compiled_attn_only_deltanet,239,37.749533,43.559078,3.371072
256,fp16_static_compiled_attn_only_deltanet,240,36.937297,39.143852,1.622949
256,fp16_static_compiled_attn_only_deltanet,241,36.537664,43.152442,3.42571
256,fp16_static_compiled_attn_only_deltanet,242,36.602688,39.976561,2.080081
256,fp16_static_compiled_attn_only_deltanet,243,36.664883,37.487445,1.037065
256,fp16_static_compiled_attn_only_deltanet,244,38.04938,38.556381,0.626988
256,fp16_static_compiled_attn_only_deltanet,245,36.016351,36.810633,0.967943
256,fp16_static_compiled_attn_only_deltanet,246,36.013856,37.269861,1.006071
256,fp16_static_compiled_attn_only_deltanet,247,36.386175,37.670842,0.816448
256,fp16_static_compiled_attn_only_deltanet,248,36.943171,38.420091,1.197456
256,fp16_static_compiled_attn_only_deltanet,249,37.461795,38.617504,2.123052
256,fp16_static_compiled_attn_only_deltanet,250,37.428673,40.966967,2.340497
256,fp16_static_compiled_attn_only_deltanet,251,35.83799,38.558302,1.297998
256,fp16_static_compiled_attn_only_deltanet,252,36.128265,36.87048,0.458049
256,fp16_static_compiled_attn_only_deltanet,253,38.219748,43.46351,3.341897
256,fp16_static_compiled_attn_only_deltanet,254,36.707969,41.176505,2.665597
256,fp16_static_compiled_attn_only_deltanet,255,36.591661,39.881711,2.152922
